PERMNO,date,TICKER,COMNAM,PRC,CFACPR
61241,20201028,AMD,ADVANCED MICRO DEVICES INC,76.40000,1
61241,20201029,AMD,ADVANCED MICRO DEVICES INC,78.02000,1
61241,20201030,AMD,ADVANCED MICRO DEVICES INC,75.29000,1
61241,20201102,AMD,ADVANCED MICRO DEVICES INC,74.70000,1
61241,20201103,AMD,ADVANCED MICRO DEVICES INC,76.58000,1
61241,20201104,AMD,ADVANCED MICRO DEVICES INC,81.35000,1
61241,20201105,AMD,ADVANCED MICRO DEVICES INC,83.00000,1
61241,20201106,AMD,ADVANCED MICRO DEVICES INC,85.88000,1
61241,20201109,AMD,ADVANCED MICRO DEVICES INC,83.12000,1
61241,20201110,AMD,ADVANCED MICRO DEVICES INC,77.99000,1
61241,20201111,AMD,ADVANCED MICRO DEVICES INC,81.28000,1
61241,20201112,AMD,ADVANCED MICRO DEVICES INC,81.84000,1
61241,20201113,AMD,ADVANCED MICRO DEVICES INC,81.43000,1
61241,20201116,AMD,ADVANCED MICRO DEVICES INC,83.73000,1
61241,20201117,AMD,ADVANCED MICRO DEVICES INC,83.36000,1
61241,20201118,AMD,ADVANCED MICRO DEVICES INC,82.54000,1
61241,20201119,AMD,ADVANCED MICRO DEVICES INC,85.54000,1
61241,20201120,AMD,ADVANCED MICRO DEVICES INC,84.64000,1
61241,20201123,AMD,ADVANCED MICRO DEVICES INC,85.31000,1
61241,20201124,AMD,ADVANCED MICRO DEVICES INC,85.07000,1
61241,20201125,AMD,ADVANCED MICRO DEVICES INC,86.71000,1
61241,20201127,AMD,ADVANCED MICRO DEVICES INC,87.19000,1
61241,20201130,AMD,ADVANCED MICRO DEVICES INC,92.66000,1
61241,20201201,AMD,ADVANCED MICRO DEVICES INC,92.63000,1
61241,20201202,AMD,ADVANCED MICRO DEVICES INC,93.74000,1
61241,20201203,AMD,ADVANCED MICRO DEVICES INC,92.31000,1
61241,20201204,AMD,ADVANCED MICRO DEVICES INC,94.04000,1
61241,20201207,AMD,ADVANCED MICRO DEVICES INC,94.07000,1
61241,20201208,AMD,ADVANCED MICRO DEVICES INC,92.92000,1
61241,20201209,AMD,ADVANCED MICRO DEVICES INC,89.83000,1
61241,20201210,AMD,ADVANCED MICRO DEVICES INC,91.66000,1
61241,20201211,AMD,ADVANCED MICRO DEVICES INC,91.65000,1
61241,20201214,AMD,ADVANCED MICRO DEVICES INC,94.78000,1
61241,20201215,AMD,ADVANCED MICRO DEVICES INC,97.12000,1
61241,20201216,AMD,ADVANCED MICRO DEVICES INC,96.85000,1
61241,20201217,AMD,ADVANCED MICRO DEVICES INC,96.84000,1
61241,20201218,AMD,ADVANCED MICRO DEVICES INC,95.92000,1
61241,20201221,AMD,ADVANCED MICRO DEVICES INC,93.23000,1
61241,20201222,AMD,ADVANCED MICRO DEVICES INC,93.16000,1
61241,20201223,AMD,ADVANCED MICRO DEVICES INC,91.55000,1
61241,20201224,AMD,ADVANCED MICRO DEVICES INC,91.81000,1
61241,20201228,AMD,ADVANCED MICRO DEVICES INC,91.60000,1
61241,20201229,AMD,ADVANCED MICRO DEVICES INC,90.62000,1
61241,20201230,AMD,ADVANCED MICRO DEVICES INC,92.29000,1
61241,20201231,AMD,ADVANCED MICRO DEVICES INC,91.71000,1
61241,20210104,AMD,ADVANCED MICRO DEVICES INC,92.30000,1
61241,20210105,AMD,ADVANCED MICRO DEVICES INC,92.77000,1
61241,20210106,AMD,ADVANCED MICRO DEVICES INC,90.33000,1
61241,20210107,AMD,ADVANCED MICRO DEVICES INC,95.16000,1
61241,20210108,AMD,ADVANCED MICRO DEVICES INC,94.58000,1
61241,20210111,AMD,ADVANCED MICRO DEVICES INC,97.25000,1
61241,20210112,AMD,ADVANCED MICRO DEVICES INC,95.35500,1
61241,20210113,AMD,ADVANCED MICRO DEVICES INC,91.78000,1
61241,20210114,AMD,ADVANCED MICRO DEVICES INC,90.79000,1
61241,20210115,AMD,ADVANCED MICRO DEVICES INC,88.21000,1
61241,20210119,AMD,ADVANCED MICRO DEVICES INC,89.45000,1
61241,20210120,AMD,ADVANCED MICRO DEVICES INC,88.75000,1
61241,20210121,AMD,ADVANCED MICRO DEVICES INC,91.53000,1
61241,20210122,AMD,ADVANCED MICRO DEVICES INC,92.79000,1
61241,20210125,AMD,ADVANCED MICRO DEVICES INC,94.13000,1
61241,20210126,AMD,ADVANCED MICRO DEVICES INC,94.71000,1
61241,20210127,AMD,ADVANCED MICRO DEVICES INC,88.84000,1
61241,20210128,AMD,ADVANCED MICRO DEVICES INC,87.52000,1
61241,20210129,AMD,ADVANCED MICRO DEVICES INC,85.64000,1
61241,20210201,AMD,ADVANCED MICRO DEVICES INC,87.66000,1
61241,20210202,AMD,ADVANCED MICRO DEVICES INC,88.86000,1
61241,20210203,AMD,ADVANCED MICRO DEVICES INC,87.89000,1
61241,20210204,AMD,ADVANCED MICRO DEVICES INC,87.84000,1
61241,20210205,AMD,ADVANCED MICRO DEVICES INC,87.90000,1
61241,20210208,AMD,ADVANCED MICRO DEVICES INC,91.47000,1
61241,20210209,AMD,ADVANCED MICRO DEVICES INC,90.91000,1
61241,20210210,AMD,ADVANCED MICRO DEVICES INC,92.35000,1
61241,20210211,AMD,ADVANCED MICRO DEVICES INC,92.66000,1
61241,20210212,AMD,ADVANCED MICRO DEVICES INC,93.77000,1
61241,20210216,AMD,ADVANCED MICRO DEVICES INC,91.46000,1
61241,20210217,AMD,ADVANCED MICRO DEVICES INC,89.94000,1
61241,20210218,AMD,ADVANCED MICRO DEVICES INC,88.64000,1
61241,20210219,AMD,ADVANCED MICRO DEVICES INC,89.58000,1
61241,20210222,AMD,ADVANCED MICRO DEVICES INC,85.37000,1
61241,20210223,AMD,ADVANCED MICRO DEVICES INC,84.74000,1
61241,20210224,AMD,ADVANCED MICRO DEVICES INC,86.94000,1
61241,20210225,AMD,ADVANCED MICRO DEVICES INC,82.42000,1
61241,20210226,AMD,ADVANCED MICRO DEVICES INC,84.51000,1
61241,20210301,AMD,ADVANCED MICRO DEVICES INC,86.39000,1
61241,20210302,AMD,ADVANCED MICRO DEVICES INC,84.13000,1
61241,20210303,AMD,ADVANCED MICRO DEVICES INC,80.86000,1
61241,20210304,AMD,ADVANCED MICRO DEVICES INC,77.75000,1
61241,20210305,AMD,ADVANCED MICRO DEVICES INC,78.52000,1
61241,20210308,AMD,ADVANCED MICRO DEVICES INC,73.96000,1
61241,20210309,AMD,ADVANCED MICRO DEVICES INC,78.53000,1
61241,20210310,AMD,ADVANCED MICRO DEVICES INC,77.52000,1
61241,20210311,AMD,ADVANCED MICRO DEVICES INC,81.23000,1
61241,20210312,AMD,ADVANCED MICRO DEVICES INC,81.05000,1
61241,20210315,AMD,ADVANCED MICRO DEVICES INC,82.50000,1
61241,20210316,AMD,ADVANCED MICRO DEVICES INC,82.75000,1
61241,20210317,AMD,ADVANCED MICRO DEVICES INC,82.63000,1
61241,20210318,AMD,ADVANCED MICRO DEVICES INC,78.12000,1
61241,20210319,AMD,ADVANCED MICRO DEVICES INC,79.06000,1
61241,20210322,AMD,ADVANCED MICRO DEVICES INC,80.30000,1
61241,20210323,AMD,ADVANCED MICRO DEVICES INC,78.38000,1
61241,20210324,AMD,ADVANCED MICRO DEVICES INC,76.48000,1
61241,20210325,AMD,ADVANCED MICRO DEVICES INC,76.22000,1
61241,20210326,AMD,ADVANCED MICRO DEVICES INC,77.41000,1
61241,20210329,AMD,ADVANCED MICRO DEVICES INC,77.14000,1
61241,20210330,AMD,ADVANCED MICRO DEVICES INC,76.00000,1
61241,20210331,AMD,ADVANCED MICRO DEVICES INC,78.50000,1
61241,20210401,AMD,ADVANCED MICRO DEVICES INC,81.09000,1
61241,20210405,AMD,ADVANCED MICRO DEVICES INC,81.43000,1
61241,20210406,AMD,ADVANCED MICRO DEVICES INC,81.44000,1
61241,20210407,AMD,ADVANCED MICRO DEVICES INC,82.20000,1
61241,20210408,AMD,ADVANCED MICRO DEVICES INC,83.35000,1
61241,20210409,AMD,ADVANCED MICRO DEVICES INC,82.76000,1
61241,20210412,AMD,ADVANCED MICRO DEVICES INC,78.58000,1
61241,20210413,AMD,ADVANCED MICRO DEVICES INC,80.19000,1
61241,20210414,AMD,ADVANCED MICRO DEVICES INC,78.55000,1
61241,20210415,AMD,ADVANCED MICRO DEVICES INC,83.01000,1
61241,20210416,AMD,ADVANCED MICRO DEVICES INC,82.15000,1
61241,20210419,AMD,ADVANCED MICRO DEVICES INC,81.11000,1
61241,20210420,AMD,ADVANCED MICRO DEVICES INC,79.27000,1
61241,20210421,AMD,ADVANCED MICRO DEVICES INC,81.61000,1
61241,20210422,AMD,ADVANCED MICRO DEVICES INC,79.06000,1
61241,20210423,AMD,ADVANCED MICRO DEVICES INC,82.76000,1
61241,20210426,AMD,ADVANCED MICRO DEVICES INC,85.41000,1
61241,20210427,AMD,ADVANCED MICRO DEVICES INC,85.21000,1
61241,20210428,AMD,ADVANCED MICRO DEVICES INC,84.02000,1
61241,20210429,AMD,ADVANCED MICRO DEVICES INC,83.91000,1
61241,20210430,AMD,ADVANCED MICRO DEVICES INC,81.62000,1
61241,20210503,AMD,ADVANCED MICRO DEVICES INC,78.55000,1
61241,20210504,AMD,ADVANCED MICRO DEVICES INC,78.61000,1
61241,20210505,AMD,ADVANCED MICRO DEVICES INC,77.83000,1
61241,20210506,AMD,ADVANCED MICRO DEVICES INC,77.89000,1
61241,20210507,AMD,ADVANCED MICRO DEVICES INC,78.81000,1
61241,20210510,AMD,ADVANCED MICRO DEVICES INC,75.99000,1
61241,20210511,AMD,ADVANCED MICRO DEVICES INC,76.83000,1
61241,20210512,AMD,ADVANCED MICRO DEVICES INC,74.64000,1
61241,20210513,AMD,ADVANCED MICRO DEVICES INC,73.09000,1
61241,20210514,AMD,ADVANCED MICRO DEVICES INC,74.59000,1
61241,20210517,AMD,ADVANCED MICRO DEVICES INC,74.65000,1
61241,20210518,AMD,ADVANCED MICRO DEVICES INC,74.44000,1
61241,20210519,AMD,ADVANCED MICRO DEVICES INC,76.23000,1
61241,20210520,AMD,ADVANCED MICRO DEVICES INC,78.06000,1
61241,20210521,AMD,ADVANCED MICRO DEVICES INC,77.17000,1
61241,20210524,AMD,ADVANCED MICRO DEVICES INC,77.44000,1
61241,20210525,AMD,ADVANCED MICRO DEVICES INC,77.86000,1
61241,20210526,AMD,ADVANCED MICRO DEVICES INC,78.34000,1
61241,20210527,AMD,ADVANCED MICRO DEVICES INC,78.42000,1
61241,20210528,AMD,ADVANCED MICRO DEVICES INC,80.08000,1
61241,20210601,AMD,ADVANCED MICRO DEVICES INC,80.81000,1
61241,20210602,AMD,ADVANCED MICRO DEVICES INC,81.97000,1
61241,20210603,AMD,ADVANCED MICRO DEVICES INC,80.28000,1
61241,20210604,AMD,ADVANCED MICRO DEVICES INC,81.58000,1
61241,20210607,AMD,ADVANCED MICRO DEVICES INC,81.35000,1
61241,20210608,AMD,ADVANCED MICRO DEVICES INC,80.89000,1
61241,20210609,AMD,ADVANCED MICRO DEVICES INC,79.96000,1
61241,20210610,AMD,ADVANCED MICRO DEVICES INC,81.56000,1
61241,20210611,AMD,ADVANCED MICRO DEVICES INC,81.31000,1
61241,20210614,AMD,ADVANCED MICRO DEVICES INC,81.55000,1
61241,20210615,AMD,ADVANCED MICRO DEVICES INC,80.47000,1
61241,20210616,AMD,ADVANCED MICRO DEVICES INC,80.11000,1
61241,20210617,AMD,ADVANCED MICRO DEVICES INC,84.56000,1
61241,20210618,AMD,ADVANCED MICRO DEVICES INC,84.65000,1
61241,20210621,AMD,ADVANCED MICRO DEVICES INC,82.59000,1
61241,20210622,AMD,ADVANCED MICRO DEVICES INC,83.58000,1
61241,20210623,AMD,ADVANCED MICRO DEVICES INC,83.82000,1
61241,20210624,AMD,ADVANCED MICRO DEVICES INC,86.10000,1
61241,20210625,AMD,ADVANCED MICRO DEVICES INC,85.62000,1
61241,20210628,AMD,ADVANCED MICRO DEVICES INC,87.08000,1
61241,20210629,AMD,ADVANCED MICRO DEVICES INC,89.52000,1
61241,20210630,AMD,ADVANCED MICRO DEVICES INC,93.93000,1
61241,20210701,AMD,ADVANCED MICRO DEVICES INC,93.31000,1
61241,20210702,AMD,ADVANCED MICRO DEVICES INC,94.70000,1
61241,20210706,AMD,ADVANCED MICRO DEVICES INC,94.47000,1
61241,20210707,AMD,ADVANCED MICRO DEVICES INC,90.54000,1
61241,20210708,AMD,ADVANCED MICRO DEVICES INC,89.74000,1
61241,20210709,AMD,ADVANCED MICRO DEVICES INC,90.90000,1
61241,20210712,AMD,ADVANCED MICRO DEVICES INC,90.81000,1
61241,20210713,AMD,ADVANCED MICRO DEVICES INC,90.26000,1
61241,20210714,AMD,ADVANCED MICRO DEVICES INC,89.05000,1
61241,20210715,AMD,ADVANCED MICRO DEVICES INC,86.93000,1
61241,20210716,AMD,ADVANCED MICRO DEVICES INC,85.89000,1
61241,20210719,AMD,ADVANCED MICRO DEVICES INC,86.58000,1
61241,20210720,AMD,ADVANCED MICRO DEVICES INC,87.11000,1
61241,20210721,AMD,ADVANCED MICRO DEVICES INC,89.41000,1
61241,20210722,AMD,ADVANCED MICRO DEVICES INC,91.21000,1
61241,20210723,AMD,ADVANCED MICRO DEVICES INC,92.15000,1
61241,20210726,AMD,ADVANCED MICRO DEVICES INC,91.82000,1
61241,20210727,AMD,ADVANCED MICRO DEVICES INC,91.03000,1
61241,20210728,AMD,ADVANCED MICRO DEVICES INC,97.93000,1
61241,20210729,AMD,ADVANCED MICRO DEVICES INC,102.95000,1
61241,20210730,AMD,ADVANCED MICRO DEVICES INC,106.19000,1
61241,20210802,AMD,ADVANCED MICRO DEVICES INC,108.63000,1
61241,20210803,AMD,ADVANCED MICRO DEVICES INC,112.56000,1
61241,20210804,AMD,ADVANCED MICRO DEVICES INC,118.77000,1
61241,20210805,AMD,ADVANCED MICRO DEVICES INC,112.35000,1
61241,20210806,AMD,ADVANCED MICRO DEVICES INC,110.11000,1
61241,20210809,AMD,ADVANCED MICRO DEVICES INC,107.58000,1
61241,20210810,AMD,ADVANCED MICRO DEVICES INC,106.48000,1
61241,20210811,AMD,ADVANCED MICRO DEVICES INC,107.68000,1
61241,20210812,AMD,ADVANCED MICRO DEVICES INC,106.50000,1
61241,20210813,AMD,ADVANCED MICRO DEVICES INC,110.55000,1
61241,20210816,AMD,ADVANCED MICRO DEVICES INC,107.48000,1
61241,20210817,AMD,ADVANCED MICRO DEVICES INC,107.56000,1
61241,20210818,AMD,ADVANCED MICRO DEVICES INC,103.44000,1
61241,20210819,AMD,ADVANCED MICRO DEVICES INC,103.70000,1
61241,20210820,AMD,ADVANCED MICRO DEVICES INC,104.65000,1
61241,20210823,AMD,ADVANCED MICRO DEVICES INC,108.77000,1
61241,20210824,AMD,ADVANCED MICRO DEVICES INC,107.65000,1
61241,20210825,AMD,ADVANCED MICRO DEVICES INC,108.30000,1
61241,20210826,AMD,ADVANCED MICRO DEVICES INC,107.27000,1
61241,20210827,AMD,ADVANCED MICRO DEVICES INC,111.40000,1
61241,20210830,AMD,ADVANCED MICRO DEVICES INC,111.32000,1
61241,20210831,AMD,ADVANCED MICRO DEVICES INC,110.72000,1
61241,20210901,AMD,ADVANCED MICRO DEVICES INC,109.99000,1
61241,20210902,AMD,ADVANCED MICRO DEVICES INC,109.20000,1
61241,20210903,AMD,ADVANCED MICRO DEVICES INC,109.92000,1
61241,20210907,AMD,ADVANCED MICRO DEVICES INC,109.15000,1
61241,20210908,AMD,ADVANCED MICRO DEVICES INC,106.17000,1
61241,20210909,AMD,ADVANCED MICRO DEVICES INC,106.15000,1
61241,20210910,AMD,ADVANCED MICRO DEVICES INC,105.20000,1
61241,20210913,AMD,ADVANCED MICRO DEVICES INC,104.80000,1
61241,20210914,AMD,ADVANCED MICRO DEVICES INC,105.73000,1
61241,20210915,AMD,ADVANCED MICRO DEVICES INC,105.60000,1
61241,20210916,AMD,ADVANCED MICRO DEVICES INC,106.22000,1
61241,20210917,AMD,ADVANCED MICRO DEVICES INC,103.88000,1
61241,20210920,AMD,ADVANCED MICRO DEVICES INC,101.55000,1
61241,20210921,AMD,ADVANCED MICRO DEVICES INC,102.82000,1
61241,20210922,AMD,ADVANCED MICRO DEVICES INC,104.38000,1
61241,20210923,AMD,ADVANCED MICRO DEVICES INC,106.15000,1
61241,20210924,AMD,ADVANCED MICRO DEVICES INC,105.80000,1
61241,20210927,AMD,ADVANCED MICRO DEVICES INC,108.16000,1
61241,20210928,AMD,ADVANCED MICRO DEVICES INC,101.52000,1
61241,20210929,AMD,ADVANCED MICRO DEVICES INC,100.35000,1
61241,20210930,AMD,ADVANCED MICRO DEVICES INC,102.90000,1
61241,20211001,AMD,ADVANCED MICRO DEVICES INC,102.45000,1
61241,20211004,AMD,ADVANCED MICRO DEVICES INC,100.34000,1
61241,20211005,AMD,ADVANCED MICRO DEVICES INC,101.81000,1
61241,20211006,AMD,ADVANCED MICRO DEVICES INC,103.64000,1
61241,20211007,AMD,ADVANCED MICRO DEVICES INC,106.45000,1
61241,20211008,AMD,ADVANCED MICRO DEVICES INC,105.06000,1
61241,20211011,AMD,ADVANCED MICRO DEVICES INC,104.68000,1
61241,20211012,AMD,ADVANCED MICRO DEVICES INC,105.04000,1
61241,20211013,AMD,ADVANCED MICRO DEVICES INC,109.16000,1
61241,20211014,AMD,ADVANCED MICRO DEVICES INC,111.99000,1
61241,20211015,AMD,ADVANCED MICRO DEVICES INC,112.12000,1
